,ari,sim_W,sim_W_null,tuning_metric,run,split,sim_id,job_id,sim_H_G,sim_H_G_null,sim_U_G,sim_U_G_null,sim_H_C,sim_H_C_null,sim_U_C,sim_U_C_null,rel_error_G,rel_error_C,coph_corr,run_name,lambda_option,rZ,unobs_conf,out_path
468,0.37767167777697513,0.7354920308025558,0.43800275638231667,1.0559091800447367,8,tune,2,20,0.2997167258567075,0.25778217388304414,0.6604221980424767,0.37824898249527317,0.8067486368750109,0.3543524935090301,0.6903668630144507,0.18925274703764866,0.5106680716038884,0.5452411084408482,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
469,0.37452548842275823,0.7371587122428025,0.4362343258020185,1.0566397539277639,9,tune,2,20,0.2998152712022038,0.27664210695566926,0.6613345798765662,0.37710841686126284,0.8049146044818007,0.37703450372832814,0.7300252114208934,0.2040904224384178,0.5105309565092178,0.5461087974185461,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
470,0.3078836586216193,0.6490751014797629,0.44264027191599875,1.0723260623133162,10,tune,2,20,0.27517143834923913,0.23366299299576945,0.656784882096966,0.3674093395213854,0.7160832483120417,0.33904946802026126,0.638255234517922,0.23134300731357818,0.500251665141218,0.5720743971720983,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
471,0.34146262479500816,0.7136649399429459,0.4454281615673109,1.0616447919719008,11,tune,2,20,0.28752331293378525,0.26564670705734345,0.5970095188670841,0.3912354265564377,0.7777635462696684,0.3785630635592867,0.7258190386476833,0.17716101020428696,0.5069271256315124,0.5547176663403883,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
472,0.39175478585483653,0.741094433844791,0.434876255715592,1.0540748892870582,12,tune,2,20,0.30689325289261044,0.25177399209142215,0.6641724414985185,0.4026172248684792,0.8239695339670267,0.36040759440274983,0.6946866018746971,0.16118665886390726,0.5118809395416698,0.5421939497453884,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
473,0.3937731669556622,0.7400701457224335,0.4355626611225547,1.055204377606492,13,tune,2,20,0.31505507807304733,0.26069632775398155,0.642671976215476,0.38068809728920316,0.8249609763299423,0.33776392656418885,0.7279307794698023,0.1605338426591223,0.5101380205843059,0.5450663570221863,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
474,0.3728626569139407,0.7363283451536298,0.43713890885166323,1.0572207255083008,14,tune,2,20,0.3011956878399551,0.27503320175346446,0.6255868476398802,0.39926839234693284,0.8164454419650718,0.3580397492294863,0.7101371256150959,0.16403845564592207,0.5088761379507625,0.5483445875575383,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
475,0.34953396669030606,0.7029454035379078,0.4451109571334041,1.064565323715418,15,tune,2,20,0.28767350523396373,0.28333146870141623,0.5110703056340187,0.40262873578602865,0.7354419747835428,0.35000604793420753,0.661835889545261,0.20696517260272235,0.5042518948905294,0.5603134288248885,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
476,0.3612567683892558,0.7315118855485723,0.43656145221318154,1.057062119458178,16,tune,2,20,0.30236234867428047,0.27622372905835385,0.65244768372749,0.39539407679215344,0.8059247488677845,0.35005580486532883,0.7218579808473783,0.17143329988464764,0.5099911583178893,0.5470709611402886,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
477,0.37147960054977386,0.7298352217651096,0.43775489353638697,1.0583053904137585,17,tune,2,20,0.2996082615140123,0.2828212703709192,0.6420050635353842,0.379174373316951,0.7917990480111673,0.3551346585536422,0.7040100604706956,0.19173314477557443,0.5087821104308639,0.5495232799828946,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
478,0.3520208730808737,0.7307613858020877,0.43927635333687826,1.0584049005968241,18,tune,2,20,0.29429833914295955,0.26391512983056686,0.6106692913724718,0.41702082174521804,0.8141091040644036,0.34791755452408196,0.6959456744287958,0.1474676636480703,0.5096481279331962,0.548756772663628,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
479,0.38298703845896126,0.7368216827595548,0.43514595627036334,1.0563914332741624,19,tune,2,20,0.3135254392113005,0.2665996515428554,0.6559205507753216,0.40249361178541515,0.8183222942923943,0.3442236228153,0.7040327750348009,0.19166182504733148,0.5108899403119125,0.5455014929622499,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
480,0.3883918053897682,0.7412266171505253,0.43317000265784,1.0548284465671245,20,tune,2,20,0.2996963632223444,0.2542021594600944,0.6531670261603014,0.3936278043807562,0.8208862254662145,0.3503460754302698,0.726950989860161,0.182045555098274,0.5111425570376503,0.5436858895294742,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
481,0.3573934066549067,0.73466496693955,0.4361675424986762,1.0577634041137807,21,tune,2,20,0.3051142741011837,0.2626273706489619,0.6473299881795278,0.4137571832109375,0.8139881189624087,0.3475756577276418,0.727791175214443,0.19117471007721096,0.5093778212940338,0.5483855828197468,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
482,0.3965894963514764,0.7425938318432421,0.43231847501355797,1.0535103490534121,22,tune,2,20,0.3104118575923099,0.24368287068003439,0.6662461701573178,0.39488810545428055,0.8277812690585238,0.34931597711685575,0.7163940936348959,0.17166380240349569,0.511891898846996,0.541618450206416,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
483,0.36177455962688715,0.7266812387047842,0.43526349344623994,1.0604283919489053,23,tune,2,20,0.30605798170121595,0.267861541829107,0.6273517118010355,0.390222985227568,0.8006935358903354,0.3445896999095885,0.7296565552889754,0.20516778612144493,0.5072064770546308,0.5532219148942744,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
484,0.371450597521576,0.7369270828048123,0.43485787544297005,1.057072357116276,24,tune,2,20,0.30259431909677753,0.23325099612785333,0.6477884273284302,0.39334829953095984,0.8039884308902568,0.3599680515280375,0.7005552353040204,0.1654352703978237,0.5098067507450493,0.5472656063712267,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
485,0.3851602698624327,0.7420584646953821,0.43451245793463256,1.0538796111413626,25,tune,2,20,0.3016261980165595,0.25033252579930687,0.6503254330808007,0.38375232958317895,0.8209212632396233,0.34298779754336933,0.7068877546838972,0.16802306357808433,0.511502914618279,0.5423766965230835,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
486,0.36624153678696947,0.7355882510874285,0.4380885171732127,1.0571031162831541,26,tune,2,20,0.3050607061911642,0.26225105540820476,0.6341732838771652,0.4044393247987809,0.8158290297938026,0.3532069808138795,0.7101205270994094,0.17998271083670442,0.5097448118952055,0.5473583043879486,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
487,0.38026339873192183,0.7402770924816747,0.43205779921995474,1.0553990838960785,27,tune,2,20,0.3078520184496364,0.27781727075956913,0.6526071150981612,0.3799957383448758,0.8124285705407427,0.355701820719239,0.7327311423927984,0.19111747925157818,0.5105959993993396,0.5448030844967388,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
488,0.3834127078545546,0.7374579253265108,0.43261715394748756,1.0564548115272538,28,tune,2,20,0.3171784115884917,0.25403187325572335,0.64102030883801,0.4174733193895005,0.8117045158144233,0.34766530402598744,0.7024120587917022,0.19768568072391138,0.5101094111104042,0.5463454004168498,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
489,0.3746864214513204,0.7355106913979437,0.43697952191512734,1.0563426096357695,29,tune,2,20,0.30151957807078156,0.24501067243674385,0.6475614459446003,0.3918098089875213,0.8165686059405853,0.36543132025062003,0.7045501810163223,0.16041339509907573,0.5097420063060969,0.5466006033296726,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
490,0.3781224446831299,0.7385591985517391,0.4340928479348708,1.0552615780598662,30,tune,2,20,0.2998686772204135,0.25944400496797565,0.6528472981017374,0.4117001620810185,0.8205025950250342,0.3502896785375595,0.7191376868598567,0.1966079301013617,0.5115576059715257,0.5437039720883405,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
491,0.3907285798692689,0.7428777113071441,0.43342649983638076,1.0540241661063123,31,tune,2,20,0.3039530655407254,0.2543999373840868,0.6581157007495302,0.40549701828051893,0.8265120553533627,0.3443258441526944,0.7060811268353113,0.17764741516844282,0.5112815603166256,0.5427426057896868,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
492,0.37445926506263894,0.7365620634817758,0.4365322919004306,1.0564211405101753,32,tune,2,20,0.3065653509411119,0.25532451146422863,0.6427056653173818,0.4047650004447182,0.8134902109159263,0.3584264156806151,0.7252276617865185,0.19852682879009234,0.5101330366835258,0.5462881038266495,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
493,0.3900064222997614,0.744570697234079,0.4306884579046727,1.0521772921180734,33,tune,2,20,0.2935774927867986,0.2522190229488115,0.6691988855957941,0.37655813810219724,0.8303224618234664,0.36096064743528616,0.7108575964651688,0.17582819334723826,0.5125218460035375,0.539655446114536,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
494,0.37598471273219536,0.7364901146200824,0.43674589029354416,1.0559462070767687,34,tune,2,20,0.30867024888829986,0.2646185737735962,0.6413883769976795,0.4007354996595722,0.8068460710447108,0.36329533032401584,0.6978645425665589,0.14741281876268028,0.5103360009567698,0.5456102061199988,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
495,0.37599571544539384,0.7365272825902542,0.43660093925405413,1.0567493047743037,35,tune,2,20,0.29868278166542284,0.2808344490169707,0.6356199220831489,0.39090831445675606,0.8202163832387811,0.3410296358577463,0.7250279006864945,0.17225941573143227,0.5093593427083093,0.5473899620659944,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
496,0.375168809752177,0.7400168973000512,0.4334856573433641,1.0559358167463238,36,tune,2,20,0.31674981532925367,0.27876609262282226,0.6499913964994386,0.3823199601014044,0.8199771397522877,0.3589579161765037,0.707562651325667,0.1914600894517137,0.5107300105583865,0.5452058061879371,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
497,0.3993978625671144,0.7460685880342074,0.4274553224344074,1.0530760780384634,37,tune,2,20,0.2986474611085423,0.2314305145470013,0.6740271212365285,0.3981735830667148,0.817516278048244,0.3476742730925714,0.7340154105919067,0.1639175538425429,0.5127530577526667,0.5403230202857967,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
498,0.38873402979178,0.742632154468987,0.4321766528816462,1.0533961278272534,38,tune,2,20,0.31323792545952595,0.2647764778538603,0.6683970347457124,0.38064205781231325,0.8215612349961923,0.3459305712232363,0.7020866056160241,0.16217685786891572,0.5121579936706249,0.5412381341566285,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
499,0.3664812332469642,0.735815974728192,0.43285132359169237,1.0570434313863555,39,tune,2,20,0.3089362534879207,0.2554502807158434,0.6523096747121271,0.3888239620166315,0.8058738495208829,0.3286776783155234,0.7362775658972367,0.1948787887581671,0.5099045456931808,0.5471388856931747,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
500,0.39715480972502076,0.743503463386408,0.4298810643245076,1.0524932912529774,40,tune,2,20,0.30326387482168204,0.2553848221844029,0.6721535329360759,0.3794161595632651,0.8222064898003852,0.3167195855457679,0.7008794592353775,0.15480528420028578,0.512416780837507,0.5400765104154706,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
501,0.3756230647504384,0.7375159253317359,0.43802613408027247,1.0567779343170978,41,tune,2,20,0.29418519507643986,0.2548518640763857,0.6415568976728118,0.40502847801816144,0.8201580203770944,0.3418389294756776,0.6960258092447262,0.1976018010197648,0.5100750232278396,0.5467029110892581,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
502,0.36802041676884034,0.7361181123472863,0.43679243097567566,1.0575293385910958,42,tune,2,20,0.30892548623220384,0.27718056807207375,0.6485132672868986,0.3931508182321576,0.8125443108848179,0.36381536659214625,0.7107447274458812,0.172438707851436,0.5099342403558365,0.5475950982352594,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
503,0.21500597183816614,0.6093282819537803,0.447514285674156,1.109354918831618,43,tune,2,20,0.4292781856618022,0.2729166865502047,0.5549996602998913,0.3856525686182601,0.5330745471329535,0.3477633866486235,0.5424935784360988,0.24674134505736459,0.49343833816805255,0.6159165806635656,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
504,0.39858257354768994,0.7454510008441005,0.4316822331874046,1.0535243471006037,44,tune,2,20,0.3076852580058695,0.27373431760222766,0.6416702312070304,0.38216738832156294,0.8306203895232938,0.35491989113757655,0.7168260723505028,0.175026014759233,0.5112497165876925,0.5422746305129112,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
505,0.3729524815391732,0.7346264848447833,0.4352694107467529,1.0594997694190447,45,tune,2,20,0.30863816803368904,0.28259231542466895,0.6217497324299964,0.39797735975273896,0.7957755903237765,0.3751264954410094,0.7095791384708152,0.17681725320569874,0.5088692438306308,0.5506305255884137,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
506,0.34293658709039804,0.7068742072975447,0.4436879501587452,1.0637357179181532,46,tune,2,20,0.3086583601477713,0.27242404229626216,0.6037373517613185,0.3994619874650157,0.710871828416765,0.3389896180062081,0.5261867013853767,0.20160826170421908,0.505033518340076,0.5587021995780773,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
507,0.3883953253064917,0.7402379444806253,0.43597371624849623,1.0559737415866504,47,tune,2,20,0.3057152058366295,0.2588935771277665,0.6426697318073085,0.39563229278451806,0.8154176948945748,0.34207002733285763,0.7182037969001753,0.20652060799391683,0.5104950560375547,0.5454786855490956,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
508,0.3930949367271701,0.7461332980736269,0.4317666951711256,1.0543521557965683,48,tune,2,20,0.31876047732436763,0.25051987107531354,0.6516340276467434,0.3958584567963919,0.8267376467417606,0.3333477240930351,0.6937295750855623,0.1736890656084712,0.5112985802531084,0.54305357554346,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
509,0.38765919604478216,0.7413364170705375,0.43346411717684163,1.0545409412319946,49,tune,2,20,0.30413448587113195,0.25494452904332066,0.6535205095892973,0.38939740825854885,0.8124513056789704,0.33984265540872505,0.7121437571592365,0.1742247093181081,0.5112152827390062,0.5433256584929884,0.9878515383883032,SCoNE,0.1,0.2,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_20
510,0.3803666653843329,0.7214968352996797,0.4273408651868428,1.0459671738571306,0,tune,0,2,0.27993001139749313,0.2544736816454891,0.629915990850912,0.3827166403732919,0.826080580199623,0.37526528270055665,0.7029661471563717,0.15522627993053562,0.4972611847368116,0.5487059891203189,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
511,0.35761084098139934,0.7114186201275731,0.43024473411871833,1.0489733384301823,1,tune,0,2,0.2809168211717236,0.29298508636926734,0.6422288354351724,0.3937310462593528,0.7981336654525176,0.3721872220648544,0.6614832040095325,0.17623386276228473,0.49562826425170947,0.5533450741784728,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
512,0.3642105197370101,0.7167458961703989,0.4271247753740197,1.0485561662302754,2,tune,0,2,0.29066055166835836,0.2917688423122387,0.646263081034698,0.3486955193112732,0.8201082673752713,0.3600871870506586,0.7076409830391742,0.1902553470365477,0.49619088592895194,0.5523652803013234,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
513,0.3943140951317511,0.7280085891666239,0.42541583753245255,1.0448685721346833,3,tune,0,2,0.28308830785432,0.2717786790846973,0.6449171550520383,0.38523704025739297,0.8384516345138922,0.37303398517368946,0.7259359591283563,0.16092173204339624,0.4991792893442579,0.5456892827904255,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
514,0.2678751134648562,0.6210358389591338,0.44114777000955724,1.0779940872542693,4,tune,0,2,0.34224532296629684,0.24547114340863072,0.6342079497432659,0.38785731919491007,0.6141533505988301,0.34368176299124203,0.5531022895650343,0.22755480486776578,0.4829207836761447,0.5950733035781245,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
515,0.3715488088254155,0.7169124568410493,0.42790520786840697,1.0478656718437347,5,tune,0,2,0.2819901801958022,0.26117734613382904,0.6241221897461651,0.3872255230649558,0.8196368012965857,0.37619020109568246,0.692868566160208,0.17146214285785433,0.496715722546743,0.5511499492969916,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
516,0.37058941189039085,0.7144852236886671,0.42780255882234774,1.0477985086127986,6,tune,0,2,0.28094313025914464,0.2598312393602697,0.6506567551855968,0.37928700370772006,0.806466825611132,0.3675414810522755,0.7172820762016171,0.1831546025159869,0.49651323589655305,0.5512852727162455,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
517,0.3986262519935052,0.7363023194329759,0.421490325396861,1.0396967223983422,7,tune,0,2,0.2890233185980958,0.2529336383332663,0.6688254663634992,0.36081523959116807,0.8456598845585637,0.35239738616919847,0.7155519247794738,0.18270080551203668,0.5022750299396983,0.5374216924586439,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
518,0.3773918689646131,0.7131977764042169,0.42512085840387587,1.049037252936557,8,tune,0,2,0.28466229934301635,0.2716825575414808,0.6182377120055833,0.3924831806688007,0.7991735363307119,0.3647776459756444,0.722229411516418,0.1609077048893364,0.49534139268286603,0.553695860253691,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
519,0.2708751879144026,0.6193587759780516,0.4407572096909518,1.0787357552897716,9,tune,0,2,0.345248113209081,0.24438075551982952,0.6668348064827263,0.3669805598704624,0.6067664872085504,0.38103739265903597,0.5337533435337988,0.21874488965000605,0.4830933030633609,0.5956424522264107,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
520,0.39120870661272467,0.7334651567135602,0.41941401495258324,1.0413732980728811,10,tune,0,2,0.28637803122302535,0.2596831136984269,0.671982765688454,0.3806732315005602,0.8426143102983222,0.34884835989306673,0.7125697860520481,0.17091136753425648,0.5016765909401856,0.5396967071326957,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
521,0.39453168922509557,0.7322586430330299,0.4211603192250019,1.04190267966894,11,tune,0,2,0.2878523538346088,0.2600555943936984,0.6615289039296878,0.3799286184697106,0.8471773650829652,0.33938344359601424,0.7215281704822241,0.14408949969882476,0.49962886742433504,0.5422738122446048,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
522,0.3848596155657266,0.7257033990809713,0.4267887187907772,1.0459980474603385,12,tune,0,2,0.28908913172968453,0.26281617744213204,0.6403561215041795,0.38608186239334225,0.8348957796651759,0.3670296095894748,0.7059383883778523,0.18300057978964004,0.49853408473969824,0.5474639627206402,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
523,0.3710465906695927,0.7189083238239036,0.4246841380605895,1.0467541603603485,13,tune,0,2,0.290135019607307,0.25693727809836153,0.6423988697294455,0.3677810911421107,0.8147931514993081,0.3500931358599468,0.7227013789100568,0.18946348163409535,0.4970694339647935,0.5496847263955551,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
524,0.3822783810768258,0.7305573090375618,0.42448910798389355,1.0444904608749488,14,tune,0,2,0.2934155208010299,0.25977262040335636,0.6543103402591162,0.39162241456848224,0.8391973682365228,0.36520400320446245,0.7093246045822652,0.15558276685825018,0.49993795510491873,0.54455250577003,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
525,0.3705202382008769,0.718251133412556,0.4268190443725611,1.0472725524471012,15,tune,0,2,0.2855009028323513,0.2833219590583262,0.6452396208819319,0.36879619812970177,0.8095073901453735,0.37050181591435577,0.6914707826401076,0.17304752551987831,0.49718310608522037,0.5500894463618808,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
526,0.36482233176162926,0.7143229926315153,0.42876180950616694,1.0487122090742498,16,tune,0,2,0.27717162367428994,0.2755348065732602,0.601347794436996,0.3950032012123687,0.8204810828159333,0.38127264697163427,0.7043178780656325,0.1589774919375376,0.49561548372279657,0.5530967253514533,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
527,0.39469214539369346,0.7348237403865372,0.4207304839192756,1.039858289995887,17,tune,0,2,0.28737031882687036,0.2490101344621121,0.668251124348484,0.3579051434219107,0.8445528104384898,0.33018926259639336,0.7194844095188206,0.1627084659984683,0.5020927613718206,0.5377655286240663,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
528,0.3916489015802961,0.727168486783843,0.42381901714853926,1.0441136775490791,18,tune,0,2,0.283816677557304,0.26886670075069263,0.6466851995008086,0.39221463858238215,0.8346944558340456,0.3583046080403245,0.7292535955392504,0.16218787422686598,0.49860389716402725,0.5455097803850518,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
529,0.390675271689691,0.7295135401810794,0.4242908355204601,1.043443467239574,19,tune,0,2,0.2853688818818509,0.2641806225703104,0.6659733752831386,0.38110303806325535,0.8429780336072638,0.358590551405687,0.7171439654396367,0.1500363921850437,0.4997716661186074,0.5436718011209666,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
530,0.3648608098408882,0.7090238541969863,0.4296904354637993,1.0502480815597282,20,tune,0,2,0.2804360069461337,0.2935371910661864,0.6140537636806386,0.41046346635677255,0.7854800002517351,0.3865898172217944,0.7080677534889904,0.1897797604175795,0.49568250954518106,0.5545655720145471,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
531,0.37319959847414197,0.7185491097524396,0.42944344100137166,1.0479288700371836,21,tune,0,2,0.28467213152939974,0.2702732272459096,0.6446352289265239,0.36507514904155053,0.8134785665928543,0.35931826056386457,0.676353109882718,0.17568460459453145,0.4962091483249191,0.5517197217122645,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
532,0.1107739467092951,0.6180468469452445,0.4488870305971393,1.0906754115267936,22,tune,0,2,0.31423275843375864,0.24746134245805051,0.648312781182865,0.34799448260825244,0.630113336557407,0.37903334227200325,0.6058355254811744,0.18805818228800095,0.49542884856491737,0.5952465629618763,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
533,0.3957213334602242,0.7296550782074142,0.4229192935204168,1.0440689687141684,23,tune,0,2,0.28801117781518876,0.2881313677734793,0.6417884380546341,0.3876872926619302,0.8345849054892616,0.36151331201782133,0.7144543784414136,0.15859022800219333,0.49903034043838895,0.5450386282757795,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
534,0.3662565162270833,0.7117038905011112,0.42651909630125345,1.0485495343545406,24,tune,0,2,0.2698907763673804,0.26969346801374117,0.6391237707448324,0.4021330731742336,0.8176900979760433,0.3615507901796971,0.7310900440036995,0.1931118002599452,0.4964501176607772,0.5520994166937633,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
535,0.3422619022573767,0.690928284482123,0.4310998496088412,1.049570839687359,25,tune,0,2,0.26893926123780143,0.26528747183145196,0.6656440440753382,0.36492839392892784,0.7881282920889208,0.3345462358956837,0.7013716827895455,0.18817719053548354,0.496061457804672,0.5535093818826871,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
536,0.379317687087907,0.7179602009979937,0.43104434211842707,1.0485505444789966,26,tune,0,2,0.28880180086666885,0.2830796247141837,0.620947011828571,0.3680007032190638,0.8185939113408024,0.3736349957266178,0.7112674551213861,0.15924029302476644,0.49582098998976876,0.5527295544892279,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
537,0.3744299219970773,0.7181039997950314,0.4292071880733247,1.0472047662161814,27,tune,0,2,0.2836017537843999,0.26055107059405863,0.6537186663519421,0.3860899627284236,0.8173044537978805,0.3831387300436208,0.6826244839568142,0.1856678067887432,0.4972969616469731,0.5499078045692083,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
538,0.38606561245771726,0.7286904435277605,0.41971295238754863,1.042560333852775,28,tune,0,2,0.2780586934004945,0.27330945710138194,0.6645085379354083,0.3870694270953496,0.8354887771589027,0.35641348025120256,0.703645784271803,0.1400800211946769,0.4997676516106338,0.5427926822421412,0.9841913289911194,SCoNE,0.01,0.1,True,/home/jupyter/repos/SCoNE/output/models/rZ_unobs/tune_2
